# Mandarin character frequency data (auto-generated — do not edit)
# Sources: hanzicraft.com/lists/frequency + Wiktionary Mandarin top-1000
# Format: char TAB pseudo-frequency (= 100000 // rank)
# Regenerate: python build/fetch_mandarin_ranks.py
#
隋	35
蔓	35
咋	35
嵌	35
虔	35
畔	35
琐	35
碟	35
涩	35
胧	35
嘟	35
蹦	35
冢	35
浏	35
裔	35
襟	35
叨	35
诀	35
旭	35
虾	35
簿	35
啤	35
擒	35
枣	35
嘎	35
苑	35
牟	35
呕	35
骆	35
凸	35
熄	35
兀	35
喔	35
裳	35
凹	35
赎	35
屯	34
膛	34
浇	34
灼	34
裘	34
砰	34
棘	34
橡	34
碱	34
聋	34
姥	34
瑜	34
毋	34
娅	34
沮	34
萌	34
俏	34
黯	34
撇	34
粟	34
粪	34
尹	34
苟	34
癫	34
蚂	34
禹	34
廖	34
俭	34
帖	34
煎	34
缕	34
窦	34
簇	34
棱	34
叩	34
呐	34
瑶	34
墅	34
莺	34
烫	34
蛙	34
歹	34
伶	34
葱	34
哮	34
眩	34
坤	34
廓	34
讳	34
啼	34
乍	34
瓣	34
矫	34
跋	34
枉	34
梗	34
厕	34
琢	34
讥	34
釉	34
窟	34
敛	34
轼	34
庐	34
胚	34
呻	34
绰	34
扼	34
懿	34
炯	34
竿	34
慷	34
虞	34
锤	34
栓	34
桨	34
蚊	34
磅	34
孽	34
惭	34
戳	34
禀	34
鄂	34
馈	34
垣	33
溅	33
咚	33
钙	33
礁	33
彰	33
豁	33
眯	33
磷	33
雯	33
墟	33
迂	33
瞻	33
颅	33
琉	33
悼	33
蝴	33
拣	33
渺	33
眷	33
悯	33
汰	33
慑	33
婶	33
斐	33
嘘	33
镶	33
炕	33
宦	33
趴	33
绷	33
窘	33
襄	33
珀	33
嚣	33
拚	33
酌	33
浊	33
毓	33
撼	33
嗜	33
扛	33
峭	33
磕	33
翘	33
槽	33
淌	33
栅	33
颓	33
熏	33
瑛	33
颐	33
忖	33
牡	33
缀	33
徊	33
梨	33
肪	33
涕	33
惫	33
摹	33
踱	33
肘	33
熔	33
挚	33
氯	33
凛	33
绎	33
庶	33
脯	33
迭	33
睦	33
窍	33
粥	33
庵	33
沧	33
怠	33
沁	33
奕	33
咙	33
氨	33
矗	33
盔	33
拇	33
沛	33
榻	33
揣	33
崭	33
鞘	33
鞠	32
垦	32
洽	32
唾	32
橱	32
仕	32
蜘	32
痰	32
袜	32
峙	32
柬	32
蝉	32
蟹	32
谏	32
鹃	32
擎	32
皓	32
朕	32
疤	32
禺	32
铲	32
酶	32
钝	32
氓	32
匣	32
弧	32
峨	32
锥	32
揪	32
杠	32
吭	32
崛	32
诬	32
冉	32
抒	32
庚	32
悍	32
靡	32
晦	32
醋	32
壕	32
锯	32
夭	32
咦	32
侈	32
婢	32
猾	32
徘	32
硝	32
煽	32
皂	32
舵	32
嗦	32
狈	32
靴	32
捂	32
疮	32
郝	32
苛	32
秽	32
茜	32
搓	32
芸	32
酱	32
赁	32
檐	32
饷	32
蕉	32
铀	32
苔	32
赦	32
缎	32
舷	32
筷	32
朔	32
婪	32
紊	32
厮	32
婿	32
寥	32
兢	32
糙	32
卦	32
槐	32
扒	32
裴	32
祀	32
埔	32
絮	32
芭	32
屉	32
痪	32
霄	32
绽	32
宵	32
邑	31
霖	31
岔	31
饵	31
茄	31
韧	31
琪	31
邹	31
瑚	31
憋	31
殆	31
噜	31
忒	31
忿	31
衅	31
淳	31
悖	31
髦	31
孜	31
粤	31
隘	31
濒	31
铮	31
畸	31
剔	31
坞	31
篱	31
淀	31
蓦	31
唬	31
锣	31
汀	31
趾	31
缉	31
嫦	31
斟	31
鞍	31
扳	31
拴	31
诅	31
谟	31
呃	31
懦	31
逞	31
犁	31
忏	31
拧	31
亥	31
佟	31
叱	31
舜	31
绊	31
龚	31
腮	31
邸	31
椒	31
蔚	31
湛	31
狩	31
眶	31
栈	31
薇	31
肮	31
瀑	31
渣	31
褂	31
叽	31
臀	31
妞	31
巍	31
唔	31
疚	31
鲤	31
戎	31
肇	31
笃	31
辙	31
娴	31
阮	31
札	31
懊	31
焘	31
恤	31
疹	31
潇	31
铝	31
涤	31
恃	31
喽	31
砌	31
遁	31
楞	31
阱	31
咎	31
洼	31
炳	31
噬	31
枫	31
拷	31
哆	31
矶	30
苇	30
翩	30
窒	30
侬	30
靶	30
胰	30
芜	30
辫	30
嚎	30
妾	30
幌	30
踉	30
佃	30
葫	30
皖	30
拽	30
滤	30
睬	30
俞	30
匕	30
谤	30
嗤	30
捍	30
孵	30
倪	30
瘾	30
敝	30
匡	30
磋	30
绫	30
淆	30
尧	30
蕊	30
烘	30
璋	30
亢	30
轧	30
赂	30
蝗	30
榆	30
骏	30
诛	30
勺	30
梵	30
炽	30
笠	30
颌	30
闸	30
狒	30
樊	30
镕	30
垢	30
瘟	30
缪	30
菇	30
琦	30
剃	30
迸	30
溺	30
炫	30
惚	30
嗨	30
陨	30
赃	30
羁	30
臻	30
嘀	30
膳	30
赣	30
踌	30
殉	30
桔	30
瞿	30
闽	30
豚	30
掺	30
沌	30
惰	30
喳	30
椭	30
咪	30
霎	30
侃	30
猝	30
窖	30
戮	30
祠	30
瞩	30
菁	30
躇	30
佬	30
肋	30
咄	30
忡	30
雍	30
忱	30
蕾	30
跄	30
硅	30
伎	30
炊	30
钊	30
蝠	30
屎	30
拭	30
谛	30
褪	30
丞	29
卉	29
隧	29
茸	29
钳	29
啃	29
伢	29
闺	29
舔	29
蹬	29
挛	29
眺	29
袱	29
陇	29
殴	29
柿	29
梧	29
惺	29
弛	29
侥	29
琛	29
捅	29
酝	29
薯	29
曳	29
澈	29
锈	29
稠	29
眸	29
咆	29
簧	29
鸥	29
疡	29
渎	29
汲	29
嬉	29
脓	29
骡	29
穗	29
槛	29
拎	29
巳	29
邢	29
廿	29
搀	29
曙	29
樵	29
隅	29
筛	29
谒	29
倭	29
痹	29
猖	29
佯	29
肛	29
奚	29
甭	29
抨	29
蛾	29
唠	29
荧	29
嵩	29
漱	29
酋	29
攘	29
诘	29
篡	29
睿	29
噩	29
怅	29
盎	29
徙	29
鞅	29
漓	29
祟	29
睫	29
攸	29
翎	29
呛	29
筐	29
堑	29
檀	29
寅	29
磊	29
驭	29
惘	29
吠	29
驮	29
瑙	29
炬	29
痉	29
曝	29
恺	29
胺	29
萤	29
敕	29
筝	29
幡	29
霹	29
竺	29
烙	29
毗	29
鸠	29
埠	29
蒜	29
阜	29
嘈	29
乒	29
帷	29
啄	29
鳌	29
毡	29
阙	29
褥	29
搔	29
笋	28
冕	28
狞	28
韶	28
骼	28
蔼	28
烹	28
奄	28
嫖	28
沐	28
噗	28
岑	28
蛟	28
掳	28
咏	28
弩	28
捻	28
圃	28
孚	28
悴	28
诣	28
呱	28
祁	28
捶	28
钠	28
袄	28
澎	28
氮	28
恪	28
雏	28
撮	28
堰	28
鹦	28
晖	28
犀	28
腑	28
沽	28
橄	28
掐	28
亵	28
龋	28
嗒	28
咀	28
祺	28
锚	28
匾	28
乓	28
萃	28
贻	28
揖	28
觑	28
吝	28
憔	28
羌	28
诲	28
砾	28
蠕	28
肴	28
撩	28
坍	28
酥	28
袅	28
黝	28
俾	28
嫣	28
穹	28
秧	28
妊	28
溉	28
鹊	28
聿	28
疙	28
蘑	28
睾	28
楷	28
酵	28
茹	28
锌	28
滇	28
辗	28
纂	28
圭	28
幔	28
褒	28
揍	28
诽	28
倔	28
腓	28
颉	28
锄	28
嗔	28
磺	28
攒	28
瘩	28
雳	28
吆	28
悚	28
墩	28
彝	28
囱	28
逍	28
辄	28
桅	28
俨	28
纶	28
悸	28
殃	28
帧	28
俐	28
绮	28
袒	28
籽	28
孰	28
愫	28
拌	28
橙	28
暨	28
敖	28
赘	28
抉	28
淤	28
剌	28
娼	28
顼	27
葵	27
哝	27
酣	27
麓	27
钵	27
琅	27
簸	27
禾	27
铢	27
璧	27
娠	27
彗	27
惋	27
腋	27
螂	27
阪	27
掣	27
劾	27
沥	27
粱	27
嚓	27
惮	27
氖	27
捎	27
羔	27
俟	27
渲	27
榄	27
茧	27
霓	27
鹉	27
胥	27
琶	27
撬	27
橘	27
拈	27
笆	27
痊	27
亟	27
渭	27
狙	27
珂	27
刨	27
蜕	27
谚	27
憧	27
瞟	27
馒	27
拗	27
帚	27
钗	27
哧	27
喋	27
箫	27
刁	27
怦	27
缭	27
迥	27
湄	27
磐	27
渝	27
冗	27
闵	27
噶	27
黏	27
蕃	27
弼	27
驿	27
淄	27
饺	27
踞	27
韬	27
婷	27
唆	27
蜒	27
偎	27
榨	27
漉	27
碉	27
皈	27
矜	27
笈	27
枷	27
鲨	27
蹑	27
瀚	27
酪	27
谑	27
癖	27
烬	27
揩	27
炙	27
蜷	27
侏	27
凋	27
漪	27
悻	27
蹋	27
讪	27
搐	27
碘	27
帛	27
诠	27
碾	27
擂	27
苯	27
诃	27
铎	27
戊	27
荀	27
驹	27
攫	27
憬	27
哽	27
踵	27
蟒	27
漾	27
啧	27
吮	27
楠	27
氟	27
怂	27
叼	27
竣	27
偕	27
漩	27
蹭	27
翌	27
臆	27
挝	27
绚	27
崽	26
糜	26
瘢	26
跤	26
阑	26
恬	26
豢	26
汶	26
跷	26
琵	26
憨	26
蜗	26
螅	26
惴	26
戟	26
匮	26
恙	26
抿	26
桢	26
笺	26
蛤	26
瞳	26
瓢	26
衹	26
秤	26
跺	26
潦	26
芹	26
哒	26
饬	26
栩	26
曦	26
骷	26
嫡	26
卤	26
丕	26
鬓	26
梓	26
嗖	26
惦	26
浚	26
咔	26
藐	26
荃	26
唧	26
玺	26
汛	26
铐	26
髅	26
渤	26
皿	26
箍	26
馅	26
汾	26
戍	26
痔	26
褶	26
聆	26
涎	26
汞	26
渍	26
奂	26
巅	26
疣	26
傩	26
逵	26
耆	26
蟋	26
鳄	26
讹	26
膺	26
蹿	26
筏	26
釜	26
沂	26
坯	26
峦	26
茬	26
摒	26
蟀	26
撵	26
浒	26
缤	26
嵋	26
珑	26
苞	26
瑾	26
泵	26
钾	26
暧	26
赓	26
叟	26
佚	26
沓	26
撂	26
蛊	26
甥	26
璐	26
晏	26
瘪	26
漳	26
阉	26
蹂	26
鳃	26
琏	26
湃	26
辘	26
僭	26
躏	26
鼾	26
懵	26
镰	26
寐	26
褚	26
攥	26
涧	26
蝙	26
脐	26
辕	26
涣	26
杞	26
煜	26
骥	26
傣	26
嗳	26
祯	26
酉	26
秸	26
捺	26
瑕	26
鑫	26
馋	26
窿	26
楔	26
胱	26
荔	26
蟆	26
湍	26
屹	26
遐	26
轲	26
镯	26
缰	26
桦	25
炖	25
钡	25
羚	25
啬	25
诩	25
绯	25
掖	25
箓	25
涸	25
鸳	25
塾	25
呸	25
抡	25
擞	25
熹	25
坷	25
瓮	25
亘	25
嗟	25
筵	25
跛	25
汕	25
欤	25
壑	25
颍	25
溥	25
姗	25
踊	25
枭	25
暄	25
稷	25
跚	25
涟	25
瀛	25
笙	25
滕	25
踝	25
贰	25
瞰	25
恻	25
嚏	25
迢	25
獗	25
邯	25
睑	25
赡	25
萦	25
珥	25
酮	25
璞	25
羹	25
缄	25
晾	25
俸	25
媲	25
鸾	25
恿	25
蜿	25
犊	25
讷	25
扈	25
蜈	25
翟	25
藕	25
戌	25
蓓	25
鋆	25
谩	25
谀	25
卯	25
谙	25
岐	25
蝎	25
荼	25
镀	25
椰	25
甄	25
蟾	25
蹊	25
泞	25
撸	25
螃	25
檬	25
猓	25
蔷	25
羲	25
瘸	25
蘸	25
蔗	25
傀	25
蚌	25
锢	25
遽	25
邃	25
恚	25
皑	25
锵	25
簌	25
焙	25
昊	25
鹳	25
睽	25
刽	25
鳖	25
噎	25
呗	25
寰	25
唷	25
殡	25
淖	25
诰	25
恣	25
睐	25
婵	25
榈	25
氦	25
靳	25
蛹	25
鸯	25
惬	25
蹙	25
诙	25
眈	25
罡	25
缮	25
胤	25
皋	25
蛀	25
偌	25
疵	25
绛	25
葆	25
黔	25
喙	25
烽	25
儡	25
佼	25
斓	25
嫔	25
颚	25
龈	25
盅	25
娓	25
坂	25
町	25
芥	25
瘠	25
阂	25
挎	25
橇	25
荟	25
啜	25
垛	25
淇	24
瓒	24
篓	24
虱	24
跻	24
龛	24
蹒	24
髯	24
瞠	24
痫	24
掂	24
潼	24
酰	24
镁	24
灸	24
腆	24
筱	24
谆	24
骋	24
壬	24
茗	24
椋	24
蛔	24
潺	24
扉	24
耘	24
槟	24
雹	24
甬	24
谥	24
淞	24
燎	24
蕙	24
蚪	24
蜻	24
郸	24
轶	24
狰	24
楣	24
捋	24
涓	24
荪	24
娄	24
麝	24
蚤	24
醮	24
搪	24
谧	24
湮	24
辍	24
瞌	24
梆	24
樟	24
茉	24
岖	24
臼	24
癣	24
穑	24
玷	24
馍	24
呷	24
萼	24
妩	24
伫	24
彤	24
莓	24
岬	24
媛	24
惆	24
鳎	24
啾	24
囔	24
蜓	24
孺	24
徇	24
焊	24
岱	24
昵	24
卅	24
飙	24
邙	24
痞	24
隼	24
恫	24
怆	24
桀	24
绶	24
裆	24
盂	24
桧	24
蚓	24
抠	24
嗷	24
槌	24
痘	24
痢	24
芮	24
蚣	24
闩	24
铿	24
飓	24
疱	24
蝌	24
撅	24
蚯	24
斡	24
窠	24
荚	24
耷	24
砚	24
牒	24
赈	24
煦	24
嗫	24
耙	24
榕	24
鞑	24
袤	24
谌	24
醺	24
秆	24
徨	24
橹	24
翡	24
缨	24
锹	24
嵇	24
圪	24
髻	24
嗬	24
辎	24
痣	24
娩	24
谄	24
蛐	24
鹞	24
翱	24
庖	24
籁	24
蓿	24
鳗	24
疟	24
鲇	24
嚅	24
瘀	24
颔	24
黜	24
黠	24
濑	24
馁	24
洵	24
忐	24
忑	24
砥	24
咂	24
罹	24
糠	24
匝	24
偃	24
淙	24
纫	24
喏	24
闾	24
祛	24
蛰	24
腼	24
涝	23
曜	23
厩	23
疽	23
闰	23
洄	23
煊	23
汐	23
藓	23
璜	23
铬	23
渥	23
靼	23
酗	23
苓	23
噤	23
咫	23
椿	23
鲫	23
锭	23
罔	23
锺	23
匍	23
祗	23
锰	23
岌	23
馀	23
畹	23
糯	23
胫	23
熠	23
銮	23
沅	23
棣	23
旌	23
豌	23
孢	23
镭	23
驸	23
腌	23
盹	23
熵	23
镐	23
馐	23
嘤	23
癞	23
骰	23
韭	23
阖	23
瞑	23
裨	23
宕	23
戾	23
镌	23
溟	23
牍	23
隽	23
婊	23
鹄	23
埂	23
拄	23
娲	23
虬	23
萱	23
啵	23
蠡	23
芋	23
胭	23
豺	23
啻	23
褛	23
蛆	23
柠	23
掰	23
篆	23
倌	23
咛	23
蛭	23
谡	23
荨	23
莞	23
澹	23
纭	23
潞	23
郅	23
弋	23
飕	23
螳	23
胄	23
蟑	23
猥	23
宓	23
昙	23
锏	23
蟠	23
柑	23
烯	23
匐	23
濮	23
蟮	23
祐	23
仄	23
偈	23
蜃	23
箴	23
粼	23
嗥	23
褴	23
蕨	23
蓟	23
圩	23
孪	23
杳	23
魇	23
荤	23
诿	23
簪	23
氲	23
摞	23
飒	23
镂	23
舀	23
夙	23
臧	23
蒿	23
貂	23
蜥	23
蹩	23
噼	23
钛	23
钚	23
獾	23
濂	23
铠	23
皙	23
霭	23
鲈	23
叵	23
霾	23
泯	23
碴	23
鸵	23
峪	23
饕	23
瘁	23
睢	23
鬃	23
迩	23
纣	23
夔	23
垠	23
饨	23
榭	23
隍	23
娑	23
篝	23
榔	23
洌	23
浜	23
鲑	23
谔	23
汩	23
浣	23
舐	23
忻	23
咻	23
鹑	23
唑	23
懋	23
皎	23
诒	23
麾	23
辏	23
氐	23
冽	23
箕	23
俚	23
汴	23
宸	23
芍	23
捱	23
摈	22
簦	22
箔	22
咝	22
孀	22
怏	22
谝	22
砧	22
馕	22
耄	22
罂	22
漕	22
沣	22
栾	22
榘	22
烷	22
榷	22
俑	22
沱	22
缜	22
鹫	22
蛳	22
剽	22
衢	22
泗	22
臊	22
瘴	22
酚	22
纾	22
晁	22
孛	22
炀	22
叁	22
憩	22
掬	22
椤	22
啮	22
畿	22
掸	22
镣	22
骁	22
椽	22
侗	22
滦	22
荩	22
泓	22
蚱	22
癜	22
酯	22
癸	22
蚜	22
扪	22
庑	22
歆	22
蝮	22
蹶	22
弈	22
庋	22
喟	22
滂	22
啕	22
蛎	22
獭	22
槁	22
翊	22
龊	22
邺	22
莘	22
燮	22
剁	22
觐	22
铛	22
谗	22
镍	22
臃	22
墒	22
晔	22
燔	22
嘭	22
涿	22
醯	22
箩	22
鄱	22
睨	22
诤	22
坳	22
鹭	22
砷	22
唏	22
伲	22
猬	22
琥	22
殁	22
蚩	22
泾	22
缥	22
殓	22
鳅	22
氰	22
诋	22
刍	22
芷	22
嶙	22
逅	22
舫	22
呓	22
唰	22
茁	22
馑	22
妫	22
骧	22
苷	22
擢	22
峋	22
袂	22
懑	22
蓑	22
涞	22
祉	22
踹	22
掇	22
沏	22
诳	22
噫	22
饽	22
饪	22
绺	22
谘	22
飧	22
迳	22
铡	22
枞	22
熨	22
鋈	22
荭	22
赊	22
俦	22
戛	22
湎	22
幺	22
凇	22
芪	22
觯	22
龌	22
挞	22
嬴	22
苻	22
嘁	22
鞯	22
肽	22
恸	22
迨	22
钰	22
儆	22
觎	22
讫	22
滓	22
僮	22
媾	22
龇	22
胯	22
涮	22
绾	22
杈	22
赳	22
斛	22
觥	22
疸	22
卞	22
愠	22
拮	22
庠	22
烨	22
龢	22
菠	22
窈	22
罄	22
囤	22
弁	22
奘	22
咣	22
缫	22
腴	22
缈	22
喵	22
潢	22
遛	22
柚	22
郏	22
荻	22
藜	22
琨	22
镳	22
雉	22
橐	22
骈	22
蛉	22
艮	22
搽	21
濡	21
寮	21
柩	21
佗	21
啷	21
诜	21
偻	21
夯	21
闱	21
谖	21
枸	21
膑	21
虻	21
筠	21
埽	21
笞	21
臾	21
婀	21
珞	21
粑	21
怵	21
绻	21
殒	21
觊	21
崂	21
颧	21
嗑	21
榛	21
昱	21
蜴	21
鳝	21
噙	21
淼	21
矾	21
硼	21
囿	21
泅	21
邂	21
钜	21
蠹	21
垩	21
乩	21
嗝	21
淦	21
樽	21
诮	21
揆	21
啐	21
淅	21
榉	21
馗	21
辔	21
暹	21
骛	21
鱿	21
苫	21
犷	21
獠	21
詈	21
竦	21
篙	21
诨	21
铰	21
馄	21
蜚	21
峒	21
滢	21
琬	21
靓	21
狻	21
璨	21
犟	21
鸬	21
螨	21
芩	21
嘹	21
锟	21
蜇	21
洹	21
栉	21
俪	21
钍	21
锨	21
瑁	21
壹	21
痿	21
竑	21
粕	21
犄	21
瘙	21
饯	21
抟	21
衲	21
踮	21
龅	21
愎	21
馥	21
梏	21
讣	21
邝	21
艿	21
趺	21
鲟	21
剜	21
绉	21
罅	21
笥	21
衩	21
姣	21
斫	21
鹗	21
爻	21
猕	21
晗	21
铩	21
窕	21
仨	21
搡	21
崴	21
酢	21
檄	21
佞	21
孑	21
璀	21
岷	21
舛	21
邕	21
闿	21
铂	21
霁	21
犒	21
馏	21
阈	21
麋	21
麒	21
苁	21
摁	21
涔	21
宥	21
妍	21
铤	21
锷	21
嗲	21
恽	21
麂	21
赝	21
胛	21
哂	21
撷	21
呶	21
噘	21
懔	21
栎	21
桎	21
霰	21
飨	21
揄	21
噔	21
娣	21
薏	21
忝	21
咤	21
嗵	21
迤	21
贲	21
胪	21
鍪	21
泸	21
蔫	21
刈	21
僖	21
咿	21
鹌	21
嗪	21
茏	21
茯	21
岫	21
嵘	21
轱	21
怼	21
铨	21
昕	21
郢	21
咩	21
馊	21
髡	21
澧	21
苣	21
濯	21
盥	21
囡	21
砺	21
佘	21
谶	21
弑	21
楂	21
翦	21
怩	21
蠼	21
霏	21
楹	21
讴	21
锲	21
慵	21
胝	21
砭	21
潍	21
杵	21
樾	21
帼	21
碣	21
诌	21
徕	21
胴	21
钴	21
裟	20
啶	20
铣	20
铱	20
楫	20
赭	20
碛	20
酊	20
魑	20
醛	20
剐	20
畦	20
陂	20
闶	20
阄	20
祚	20
鹘	20
泱	20
趄	20
骅	20
陲	20
郧	20
倜	20
呤	20
燧	20
铉	20
粲	20
骶	20
峁	20
忸	20
渌	20
骞	20
髭	20
戡	20
钨	20
谲	20
苋	20
锃	20
蜊	20
幄	20
闼	20
戕	20
骊	20
虢	20
烩	20
傥	20
妲	20
绌	20
桠	20
袈	20
鎗	20
薮	20
揿	20
杲	20
肓	20
厝	20
莅	20
氤	20
缙	20
衮	20
诟	20
旖	20
硒	20
唁	20
嬗	20
硎	20
裱	20
颦	20
靥	20
纥	20
煨	20
礴	20
鏖	20
蝈	20
笏	20
羿	20
鼐	20
湟	20
甑	20
炜	20
煲	20
锉	20
笕	20
喑	20
嶂	20
浔	20
弭	20
妪	20
锂	20
苡	20
孳	20
颏	20
醴	20
渚	20
轭	20
鹬	20
蚝	20
膘	20
邛	20
痨	20
褡	20
耦	20
覃	20
馔	20
篾	20
兖	20
阋	20
遨	20
爰	20
痂	20
艄	20
耨	20
沤	20
邋	20
焓	20
秣	20
昶	20
窣	20
绦	20
俎	20
榫	20
蟪	20
稗	20
謇	20
氩	20
锴	20
龉	20
烃	20
俣	20
嬷	20
肱	20
鸢	20
笫	20
痤	20
菏	20
莆	20
芨	20
阕	20
砣	20
碜	20
鼹	20
猷	20
竽	20
舸	20
诓	20
錾	20
淬	20
隗	20
悌	20
姘	20
槭	20
邈	20
婕	20
歙	20
稹	20
蹴	20
砒	20
痈	20
镏	20
羯	20
豕	20
鲂	20
蓖	20
匦	20
笤	20
峥	20
徭	20
浃	20
烊	20
窸	20
酆	20
缢	20
褓	20
蚨	20
翳	20
趔	20
炔	20
誊	20
赜	20
仃	20
勖	20
葺	20
蚴	20
泷	20
蛴	20
媸	20
俳	20
诖	20
茑	20
逡	20
孱	20
砦	20
跸	20
祜	20
伉	20
溴	20
屐	20
飚	20
蛞	20
掮	20
崆	20
庾	20
橛	20
矸	20
鸨	20
圻	20
缂	20
蒯	20
诹	20
啭	20
饧	20
镉	20
鸪	20
蛩	20
蠖	20
劭	20
哐	20
崧	20
杼	20
棂	20
螫	20
龃	20
饔	20
遑	20
颢	20
腱	20
襁	20
忾	20
濠	20
牝	20
蛄	20
鲆	20
嗄	20
灏	20
疥	20
苜	20
荞	20
嘣	20
夤	20
砝	19
颞	19
忤	19
遢	19
旎	19
瘛	19
魉	19
辇	19
瓤	19
荥	19
涫	19
娌	19
氚	19
臁	19
毂	19
碇	19
毖	19
壅	19
吡	19
缛	19
玮	19
羟	19
珈	19
颀	19
虼	19
佝	19
翕	19
遴	19
珏	19
郛	19
玖	19
蹇	19
逋	19
氅	19
粽	19
诂	19
岢	19
聒	19
髁	19
黍	19
芾	19
淝	19
鲎	19
鞣	19
髋	19
闳	19
潆	19
汨	19
胍	19
阏	19
钤	19
鹜	19
鬈	19
铵	19
戬	19
崮	19
枰	19
樯	19
脍	19
畲	19
衾	19
蹼	19
劬	19
咭	19
囫	19
洱	19
刎	19
芏	19
琊	19
碚	19
鳕	19
谪	19
芎	19
恂	19
槿	19
鲢	19
鲧	19
嘧	19
绀	19
郦	19
噱	19
浠	19
潸	19
跏	19
鲶	19
矍	19
苌	19
抻	19
琰	19
鹚	19
龆	19
臬	19
芄	19
呔	19
雒	19
觞	19
钒	19
饫	19
阒	19
槎	19
鸩	19
舂	19
谠	19
阡	19
莒	19
萸	19
妗	19
稔	19
穰	19
蚧	19
餍	19
谯	19
芗	19
菸	19
葩	19
踔	19
厣	19
佻	19
嘌	19
饩	19
钏	19
蠓	19
黩	19
倨	19
缬	19
殚	19
钿	19
鎏	19
恁	19
藿	19
囟	19
鄣	19
呋	19
婺	19
绱	19
瓯	19
旃	19
锶	19
酩	19
恹	19
逶	19
缦	19
鸹	19
螟	19
菟	19
阗	19
濉	19
篑	19
醪	19
鲛	19
讦	19
媪	19
邬	19
殇	19
鄯	19
芡	19
嫠	19
肼	19
峤	19
矽	19
讧	19
掼	19
焖	19
愆	19
聩	19
岘	19
靛	19
菖	19
卟	19
姒	19
杷	19
砉	19
袢	19
蚋	19
笳	19
挈	19
踽	19
黾	19
侩	19
凫	19
诔	19
郯	19
韪	19
挲	19
笪	19
鼋	19
莜	19
菅	19
嵊	19
裢	19
趿	19
箸	19
莴	19
莠	19
阌	19
旯	19
圜	19
涪	19
赍	19
柞	19
嗍	19
囵	19
榧	19
裰	19
笾	19
簟	19
跎	19
巽	19
曷	19
逖	19
骓	19
绔	19
枋	19
镒	19
魃	19
餮	19
讵	19
乜	19
鄢	19
瑭	19
踅	19
馓	19
蟛	19
鳟	19
荛	19
菬	19
忪	19
阍	19
姹	19
纰	19
桉	19
氪	19
氘	19
垅	19
郃	19
汊	19
娉	19
纡	19
缟	19
旮	19
镢	19
傈	19
堋	19
蔺	19
庥	19
枥	19
腭	19
鹕	19
笮	19
髂	19
魍	19
缁	19
槊	19
跞	19
醚	19
吒	19
枳	19
搿	19
鹧	19
蜍	19
舻	19
鏊	19
禳	19
蒺	18
钹	18
蜢	18
鬻	18
珩	18
卮	18
垭	18
苄	18
苕	18
菀	18
骠	18
袷	18
跹	18
瘘	18
騔	18
磬	18
缶	18
笸	18
鸷	18
芰	18
蕲	18
阆	18
纨	18
琮	18
牦	18
砩	18
蠲	18
锒	18
锕	18
郓	18
妯	18
驷	18
鹩	18
舢	18
趸	18
芫	18
嗉	18
蠊	18
笊	18
莸	18
饴	18
阃	18
浯	18
枇	18
焱	18
铆	18
擤	18
柢	18
醢	18
呲	18
崾	18
溆	18
潴	18
牖	18
硪	18
碓	18
鹆	18
鬣	18
堀	18
帙	18
雱	18
诎	18
獐	18
桁	18
蛱	18
鳏	18
郴	18
幂	18
箝	18
僳	18
疝	18
茴	18
揶	18
呦	18
嗌	18
囹	18
螈	18
脲	18
镊	18
锑	18
胨	18
膈	18
痼	18
鳊	18
赅	18
贽	18
苤	18
峄	18
桡	18
雎	18
鲋	18
鞫	18
鼬	18
獯	18
昀	18
痍	18
蟊	18
鞴	18
疖	18
熘	18
乇	18
羸	18
嵴	18
栀	18
槲	18
炝	18
炷	18
硐	18
锸	18
鹂	18
裾	18
侪	18
珐	18
縯	18
哔	18
屙	18
旆	18
佰	18
僦	18
牯	18
钪	18
掾	18
仟	18
圮	18
芟	18
崃	18
廪	18
擘	18
笱	18
跗	18
鲅	18
硷	18
苎	18
匏	18
嗾	18
圄	18
彀	18
粳	18
卣	18
勐	18
掴	18
涑	18
浞	18
玳	18
愍	18
畛	18
赧	18
貉	18
擀	18
湫	18
逦	18
椴	18
铄	18
箧	18
刖	18
鲮	18
訇	18
茱	18
啖	18
悭	18
愀	18
朐	18
畈	18
鹨	18
蛘	18
佶	18
缃	18
晟	18
鲱	18
凼	18
苴	18
颛	18
厍	18
匚	18
徉	18
洙	18
氡	18
胗	18
癯	18
鞒	18
锆	18
佤	18
勰	18
钺	18
繇	18
螭	18
嵬	18
轸	18
肟	18
肫	18
邨	18
瘿	18
仞	18
奁	18
宄	18
轳	18
熳	18
睇	18
钼	18
蝼	18
跆	18
樗	18
鲰	18
诶	18
薜	18
铧	18
裥	18
榇	18
馃	18
蹚	18
怄	18
寤	18
缗	18
硗	18
碡	18
矬	18
鸱	18
虺	18
糅	18
雠	18
帑	18
镧	18
埙	18
啁	18
悒	18
犍	18
硌	18
锩	18
虿	18
蛑	18
艉	18
钅	18
咴	18
筮	18
艏	18
糁	18
鼍	18
肄	18
籴	18
骜	18
砻	18
蜮	18
龀	18
黢	18
劢	18
耪	18
鬯	18
畚	18
觳	18
稞	18
鹁	18
鲲	18
捌	18
菔	18
獬	18
柘	18
娆	18
篪	18
鲀	18
谰	18
孬	18
伥	18
谇	18
鄄	18
狎	18
闫	18
滟	18
齑	18
